titulo,endereco,preco,area,quartos,banheiros,vagas,bairro,latitude,longitude,dist_escola,qtd_escola_500m,dist_hospital,qtd_hospital_500m,dist_parque,qtd_parque_500m,dist_farmacia,qtd_farmacia_500m,score_educacao,score_lazer,score_saude
Apartamento em Santo Antonio,"Rua do Rosario, 1903 - Santo Antonio",109978,34,1,1,0,Santo Antonio,-25.061047430102576,-50.11999979218614,663.1646381038221,0,1706.1896263402255,0,950.8414195327794,0,3729.2862636237546,0,1.3103332493033548,0.9516183711569113,0.5536517237263955
Apartamento em Contorno,"Av. Carlos Cavalcanti, 1052 - Contorno",122997,72,2,2,1,Contorno,-25.116177653644545,-50.20295237470911,300.1456392757115,2,1557.4841493478448,0,421.15536961993064,1,4860.436799296729,0,3.4990900858249065,2.41881357900866,0.6033240199572714
Apartamento em Centro,"Rua do Rosario, 309 - Centro",289154,82,2,2,1,Centro,-25.087098246282068,-50.166058603840135,431.8487133067424,1,490.6619325784436,2,339.7742956954943,2,416.10805130772,1,2.380233936794828,3.2738936990815253,2.6930158265569175
Apartamento em Oficinas,"Rua Comendador Miró, 271 - Oficinas",198452,49,1,1,0,Oficinas,-25.11845313719369,-50.14602724781616,334.549974491882,1,1190.0488785351447,0,472.0754844424447,1,2944.850915013496,0,2.8012312937523403,2.248021069238124,0.7751644272079858
Apartamento em Olarias,"Rua Balduino Taques, 1943 - Olarias",93034,36,1,1,0,Olarias,-25.10773440801254,-50.1429768340764,848.7712798124928,0,1749.5326741959095,0,1183.3357642577926,0,2046.3475196895276,0,1.0539948049414307,0.779219303202652,0.5406771201999734
Apartamento em Oficinas,"Av. Vicente Machado, 564 - Oficinas",211600,73,2,2,1,Oficinas,-25.108485608061123,-50.14370912417624,737.6489172826268,0,1717.9522803606303,0,1120.382495241006,0,2066.973221851021,0,1.1938175760365666,0.8194152275205456,0.5500694439579175
Apartamento em Vila Estrela,"Av. Carlos Cavalcanti, 1847 - Vila Estrela",279324,107,3,2,2,Vila Estrela,-25.11356330124896,-50.14790473079663,32.55951139448813,1,1550.9827673319069,0,586.5695581109593,0,2369.234797863329,0,8.043781577649813,1.4565166605280597,0.6056998412018944
Apartamento em Jardim America,"Rua Comendador Miró, 2720 - Jardim America",158994,64,2,1,1,Jardim America,-25.111764286109324,-50.13737004674504,496.10131469367525,1,1591.4996160252733,0,695.3945593229764,0,2755.172864986539,0,2.1775671775088776,1.2572376668645804,0.5911913845714161
Apartamento em Olarias,"Rua Paula Xavier, 495 - Olarias",219688,82,3,2,1,Olarias,-25.100049655241264,-50.13558772466584,386.8484494834751,1,834.0199520577802,0,1106.5219822909548,0,2168.8299122037147,0,2.55402728726148,0.8288286617879858,1.0706409405889632
Apartamento em Estrela,"Av. Carlos Cavalcanti, 2176 - Estrela",210263,58,2,1,1,Estrela,-25.10895716789667,-50.15394728491621,478.37939815356793,1,966.8878002666568,0,89.80552754321187,1,1727.7466659393103,0,2.2289689141633042,5.768550462906493,0.9373056845809475
Apartamento em Jardim Carvalho,"Av. Vicente Machado, 24 - Jardim Carvalho",575362,111,3,2,2,Jardim Carvalho,-25.078701718771317,-50.15561095570861,312.53887673332895,1,1315.6862933746827,0,288.4683767557479,3,91.36011491739727,1,2.9240139691038487,4.074212110523366,0.7063711817229094
Apartamento em Centro,"Av. Carlos Cavalcanti, 2768 - Centro",461669,91,3,2,1,Centro,-25.09107511750669,-50.1659204685028,451.87864433253793,1,471.9409687615373,1,326.002649559859,1,208.59145393634236,2,2.3119925644331394,2.8474032404098626,2.248432189016583
Apartamento em Olarias,"Av. Carlos Cavalcanti, 950 - Olarias",85289,44,1,1,0,Olarias,-25.099652434224826,-50.13850922834537,161.44651694294032,1,1131.0827411575162,0,1003.241749567167,0,1877.700735829911,0,4.324874057198651,0.9064196495394852,0.8122930868641351
Apartamento em Ronda,"Av. Vicente Machado, 1139 - Ronda",126768,92,3,2,1,Ronda,-25.095451018301265,-50.18301686846222,318.7386340457748,1,1244.8071352871855,0,1308.77644861106,0,1996.247859429735,0,2.8881245213468505,0.7098358302241065,0.7436010516009409
Apartamento em Orfãs,"Rua Comendador Miró, 472 - Orfãs",121831,54,2,1,1,Orfãs,-25.069690547385928,-50.16889906429438,440.5692258065013,1,1345.6856601579714,0,457.3838619620922,1,1092.6610894660978,0,2.3499018298869156,2.2940957179488812,0.691713300864262
Apartamento em Oficinas,"Av. Carlos Cavalcanti, 2528 - Oficinas",241998,87,2,2,1,Oficinas,-25.11495439459127,-50.145713528081394,274.4547756893478,1,1518.460928425121,0,643.2075827703666,0,2594.201305073258,0,3.1705494626395474,1.3455191028493263,0.6178709553236308
Apartamento em Centro,"Rua Balduino Taques, 423 - Centro",674521,148,3,3,2,Centro,-25.091135697706928,-50.16274146599464,358.3222449874752,3,242.66535129659295,1,396.6627903704431,3,154.92290059366036,3,3.6818709672870615,3.513438532921171,3.418299140009791
Apartamento em Oficinas,"Rua Comendador Miró, 2890 - Oficinas",203508,72,2,2,1,Oficinas,-25.117398752237825,-50.14484159783097,369.9993715104475,1,1357.11033109224,0,572.8991118983281,0,2878.705859754404,0,2.6276624196034084,1.4861068803893671,0.6862898290278451
Apartamento em Oficinas,"Rua Balduino Taques, 1657 - Oficinas",335746,126,3,3,2,Oficinas,-25.112064536699847,-50.142848980089376,563.6711055251646,0,1946.3029733163871,0,737.8018859872981,0,2444.4157552096253,0,1.5067704344438764,1.1935996047819364,0.4886861882330784
Apartamento em Santo Antonio,"Av. Vicente Machado, 241 - Santo Antonio",91445,59,2,1,1,Santo Antonio,-25.060212527007504,-50.12212515455238,745.4989747003184,0,1473.5294636275814,0,1071.53637569587,0,3501.840297292992,0,1.1827335454243968,0.8535799832984438,0.6355139977453115
Apartamento em Jardim Carvalho,"Rua Paula Xavier, 969 - Jardim Carvalho",630770,106,3,2,2,Jardim Carvalho,-25.071384235130694,-50.15400078100998,583.430496851488,0,1699.1920643165251,0,419.9003559059058,2,742.1953157529751,0,1.4632065800500906,2.9234454999699695,0.5558050303983965
Apartamento em Neves,"Rua Comendador Miró, 1323 - Neves",122292,52,2,1,1,Neves,-25.048889678547862,-50.14003465079962,74.96440688064075,3,885.8228776807972,0,849.0654396896757,0,1764.9304314163803,0,7.215448175023344,1.053668122534289,1.0143810035658285
Apartamento em Ronda,"Av. Vicente Machado, 2714 - Ronda",131822,52,2,1,1,Ronda,-25.10095406648308,-50.188878919533714,509.12472944990856,0,1273.8898429187032,0,1285.6307316043083,0,2767.9613052557393,0,1.641699887809653,0.721693000300435,0.727860392268125
Apartamento em Jardim Sabara,"Rua Paula Xavier, 1137 - Jardim Sabara",343465,105,3,2,2,Jardim Sabara,-25.040670858097087,-50.17527920709453,783.1957256699053,0,2334.029970635089,0,1768.540962091218,0,2462.2101761286794,0,1.1322518564517492,0.5351769216131224,0.41084128464493774
Apartamento em Oficinas,"Rua do Rosario, 727 - Oficinas",129470,44,1,1,0,Oficinas,-25.113827897232348,-50.14617576050807,195.2743817948953,1,1601.5328912668044,0,696.3964966343298,0,2460.750817972666,0,3.8866805305670713,1.2556559505549356,0.5877053597568086
Apartamento em Vila Estrela,"Rua Comendador Miró, 1571 - Vila Estrela",1226629,252,6,5,5,Vila Estrela,-25.115320090937885,-50.151670858624335,396.6028109600938,2,1252.2692313870755,0,166.6987097480111,2,2461.059041245938,0,3.013681714903459,4.749549448307587,0.7394977100634471
Apartamento em Jardim Sabara,"Av. Carlos Cavalcanti, 1682 - Jardim Sabara",165278,89,2,2,1,Jardim Sabara,-25.04107569508336,-50.17799373724574,1001.9377222214315,0,2449.59667270687,0,1792.788013383312,0,2653.677733235645,0,0.9074923018190791,0.5283211817326149,0.3922188990536744
Apartamento em Jardim Carvalho,"Av. Vicente Machado, 2213 - Jardim Carvalho",541191,72,2,2,1,Jardim Carvalho,-25.0808544024219,-50.14990587445726,226.87873249154165,1,1507.3326885200102,0,451.7745435126364,2,669.1188446044104,0,3.5592384899983545,2.8123344249155244,0.6221487356925304
Apartamento em Santa Paula,"Av. Vicente Machado, 1241 - Santa Paula",260056,88,2,2,1,Santa Paula,-25.1296511512699,-50.18121946239291,405.50531741166503,2,2768.429964462908,0,1282.784667109493,0,4562.826074391656,0,2.9782185578586837,0.7231783977546932,0.3486227700829511
Apartamento em Jardim Carvalho,"Rua Balduino Taques, 2313 - Jardim Carvalho",363367,82,2,2,1,Jardim Carvalho,-25.07340791064812,-50.159209396309535,391.2569131706783,1,1690.9353727997218,0,435.6177595233085,1,611.3192178705131,0,2.5355947635337768,2.367003067429998,0.558367440382132
Apartamento em Vila Estrela,"Rua do Rosario, 2180 - Vila Estrela",243521,59,2,1,1,Vila Estrela,-25.113335674267187,-50.15305764668301,288.15338715193485,1,1440.1378084308928,0,342.29009580912606,2,2221.8720922403245,0,3.076301104409969,3.260959513847125,0.6492925467616496
Apartamento em Jardim Carvalho,"Rua Paula Xavier, 842 - Jardim Carvalho",221434,55,2,1,1,Jardim Carvalho,-25.078643911368093,-50.15766929325188,306.0663468478791,1,1238.100781300671,0,108.22297648405457,2,217.20552893514673,1,2.962651750785496,5.802543969380721,0.7473278649669214
Apartamento em Neves,"Av. Carlos Cavalcanti, 1529 - Neves",108672,43,1,1,0,Neves,-25.046359617070223,-50.139316570065645,236.09495471929654,2,1119.0297449351388,0,959.3038659806131,0,1949.1802716659538,0,3.9753496324727364,0.9440161903631735,0.8203245278918172
Apartamento em Uvaranas,"Av. Vicente Machado, 221 - Uvaranas",91358,34,1,1,0,Uvaranas,-25.086098874636424,-50.13076169145077,441.26293865588104,1,1660.3400037766655,0,710.4865888042311,0,2660.859294121819,0,2.3475308922559917,1.2338267083177423,0.5680720757663756
Apartamento em Boa Vista,"Rua do Rosario, 2479 - Boa Vista",193529,70,2,2,1,Boa Vista,-25.060887290718416,-50.157089444438185,556.2293847927282,0,678.5105560295694,0,816.5711772662171,0,694.4826879159366,0,1.5238573937310849,1.091022743026482,1.284504098570011
Apartamento em Oficinas,"Av. Vicente Machado, 2416 - Oficinas",111463,74,2,2,1,Oficinas,-25.113247179657943,-50.14076472804357,742.442532058544,0,1942.4318602106541,0,531.3840219174745,0,2670.1533471160456,0,1.1870245885573436,1.5838221514745676,0.48961241717844195
Apartamento em Olarias,"Av. Vicente Machado, 1373 - Olarias",128839,37,1,1,0,Olarias,-25.10584898704447,-50.13920310569308,845.6088926319762,0,1324.7038171251704,0,1329.153968819624,0,2168.1167191762524,0,1.0575196656797858,0.6997146716290663,0.7019002742744409
Apartamento em Contorno,"Rua Balduino Taques, 877 - Contorno",234121,61,2,1,1,Contorno,-25.117840766602704,-50.200846232944365,476.381918235247,2,1736.1220756958644,0,701.5075348336323,0,4806.452480583763,0,2.7349607410686603,1.247648907265193,0.5446260971624199
Apartamento em Orfãs,"Rua Balduino Taques, 1971 - Orfãs",181674,65,2,1,1,Orfãs,-25.06334149598296,-50.17094421931533,619.3168446423298,0,922.9217706353581,0,591.0505214384342,0,1757.6885191763402,0,1.390207955573786,1.4470722023600848,0.9775918635291916
Apartamento em Ronda,"Rua Comendador Miró, 847 - Ronda",162066,55,2,1,1,Ronda,-25.098601283138223,-50.18814951770304,594.7546097169413,0,1399.0208778709693,0,1248.7458960210242,0,2598.202792729853,0,1.4393571284218214,0.741429503474398,0.6671021162962593
Apartamento em Jardim America,"Rua do Rosario, 1327 - Jardim America",120171,41,1,1,0,Jardim America,-25.111023017926215,-50.141339071861424,748.1893609222702,0,1817.7287800689269,0,784.8543682250356,0,2435.7963554486905,0,1.1789820128286683,1.1301294720462753,0.5214501708443141
Apartamento em Contorno,"Rua do Rosario, 2667 - Contorno",92242,35,1,1,0,Contorno,-25.11760608712148,-50.20015836264344,544.1494018401854,0,1713.9056292961093,0,743.3979785337017,0,4736.470493705495,0,1.552434881012436,1.1856798634240984,0.5512965966085306
Apartamento em Chapada,"Rua Paula Xavier, 2110 - Chapada",98851,41,1,1,0,Chapada,-25.04644464825724,-50.17056320021971,263.0483147985095,2,1541.0537262749936,0,1113.3382265772236,0,1699.537392010608,0,3.754454322574108,0.824172500376056,0.6093645710612333
Apartamento em Santa Paula,"Rua Comendador Miró, 1933 - Santa Paula",151014,79,2,2,1,Santa Paula,-25.131347898602435,-50.17434534465895,602.3012126249992,0,2125.279593897344,0,874.514170233707,0,4471.723954657152,0,1.4238904646943278,1.0261523439522495,0.4493817328583887
Apartamento em Neves,"Rua Paula Xavier, 1291 - Neves",219248,65,2,1,1,Neves,-25.051148632027008,-50.13744950704439,251.28235797322853,3,554.9512776475165,0,511.28836642755033,0,1943.8141246970965,0,4.3467128431089925,1.635889139922835,1.526831130999309
Apartamento em Vila Estrela,"Av. Vicente Machado, 607 - Vila Estrela",265560,79,3,2,1,Vila Estrela,-25.108739329379542,-50.1578546002817,616.8174828411991,0,808.864239332589,0,182.55838476829564,5,1704.1120082849413,0,1.3950552601428892,6.039091578613117,1.1002743388103102
Apartamento em Centro,"Rua do Rosario, 2382 - Centro",647866,95,3,2,1,Centro,-25.092772091805536,-50.16779369341669,220.61492958636683,1,508.3368058686759,0,286.2682087116868,1,466.6297867124396,1,3.6190063459930717,3.08887471825673,1.6438262330224254
Apartamento em Vila Estrela,"Av. Vicente Machado, 1361 - Vila Estrela",890294,105,3,2,2,Vila Estrela,-25.10912357788825,-50.14908000188472,493.4485678590482,1,1303.5447867719822,0,577.1313915630791,0,1865.5246925078134,0,2.185065992504869,1.4768182548613147,0.7124817173094302
Apartamento em Ronda,"Av. Vicente Machado, 2055 - Ronda",130028,49,1,1,0,Ronda,-25.09901964931967,-50.18483446645602,395.44058745870103,1,1678.7726345559117,0,1582.2109561452382,0,2307.9740944299583,0,2.5184054865778593,0.594455764508564,0.5621853971514802
Apartamento em Olarias,"Rua Comendador Miró, 1392 - Olarias",135555,52,2,1,1,Olarias,-25.10100622176527,-50.13633246197781,399.9245556660115,1,906.4372066670943,0,1187.0365783971083,0,2137.454662649915,0,2.500301822877606,0.7769786941451289,0.9936039659260892
Apartamento em Boa Vista,"Av. Carlos Cavalcanti, 2973 - Boa Vista",220787,72,2,2,1,Boa Vista,-25.05716622189176,-50.15937740453101,239.2091604227573,2,435.4789226784402,1,406.02116917081383,3,411.8653133230281,1,3.9480335930600967,3.476201907992583,2.367487136558144
Apartamento em Santa Paula,"Rua Comendador Miró, 1452 - Santa Paula",67363,36,1,1,0,Santa Paula,-25.13323355123539,-50.17846954149066,669.2557013863935,0,2582.3653055719215,0,797.7586084258862,0,4810.806587073966,0,1.2999578660226332,1.1138851698157282,0.3728052990853849
Apartamento em Estrela,"Rua do Rosario, 2010 - Estrela",128112,77,3,2,1,Estrela,-25.10420306649029,-50.15299792158057,191.3234911435882,1,668.442580233877,0,580.2125526392973,0,1223.080483332874,0,3.9326102439405335,1.47012870626967,1.3013334056731318
Apartamento em Estrela,"Rua do Rosario, 2638 - Estrela",81485,34,1,1,0,Estrela,-25.10849357689665,-50.1524856366964,372.1153020658173,1,1011.0414364418116,0,245.5192755228916,1,1699.939354268486,0,2.61812664326773,3.3941945380229512,0.9000564400213285
Apartamento em Oficinas,"Rua Balduino Taques, 2747 - Oficinas",544401,140,3,3,2,Oficinas,-25.113501232063985,-50.15094711728368,286.93002879617245,2,1464.8689212118247,0,373.62043433471484,1,2276.8923197228155,0,3.5844466068224996,2.611395386486396,0.6390311587411464
Apartamento em Oficinas,"Av. Carlos Cavalcanti, 573 - Oficinas",296983,85,2,2,1,Oficinas,-25.11782365611151,-50.14786430812781,449.6740955856206,1,1132.952327713662,0,298.245809795495,1,2820.6420693388095,0,2.319259826924542,3.01101198155359,0.811061366706984
Apartamento em Ronda,"Av. Vicente Machado, 47 - Ronda",135969,53,3,1,1,Ronda,-25.1048904913087,-50.18855592338225,518.1852565800713,0,1331.481721751419,0,1399.6541812041485,0,2953.5631238623064,0,1.617638061334893,0.666820399351702,0.6985768555790564
Apartamento em Orfãs,"Rua Paula Xavier, 257 - Orfãs",269563,61,2,1,1,Orfãs,-25.072278303047494,-50.167235876634976,385.83055777545275,4,1562.0376474650202,0,715.93312359942,0,781.8025105993391,0,4.058330798661274,1.2255906410424724,0.601671088212246
Apartamento em Santa Paula,"Rua Balduino Taques, 37 - Santa Paula",162834,60,2,1,1,Santa Paula,-25.1290703426009,-50.18020112741205,286.7605143815914,2,2658.824597541365,0,1284.60719849197,0,4459.12490537602,0,3.585579351601971,0.7222264921698655,0.36247320720976217
Apartamento em Olarias,"Rua Balduino Taques, 78 - Olarias",143483,73,2,2,1,Olarias,-25.100656075380613,-50.14117079572722,355.2026085220563,1,1393.021557653508,0,1129.965923972794,0,1680.6326072899556,0,2.696823966467991,0.8130306543534123,0.6697826932731231
Apartamento em Jardim Sabara,"Rua do Rosario, 1184 - Jardim Sabara",101481,43,1,1,0,Jardim Sabara,-25.042168792012134,-50.17257610113066,464.68358818958217,1,2056.494969256856,0,1575.9338375460668,0,2146.3744678373787,0,2.270903247261134,0.5966822660876747,0.4637154337274467
Apartamento em Centro,"Rua Comendador Miró, 2770 - Centro",359895,62,2,1,1,Centro,-25.08904368348205,-50.16999413031986,417.51772084552016,1,53.42480519813829,1,458.35063345821555,1,619.7623938049763,0,2.4323009816286105,2.2909892817822612,7.017850869737551
Apartamento em Vila Estrela,"Av. Vicente Machado, 448 - Vila Estrela",448762,89,2,2,1,Vila Estrela,-25.11561736483369,-50.15404824835086,230.2462860225544,1,1197.920868885056,0,152.2180443421889,2,2464.2341611100655,0,3.52804313727151,4.964823383703989,0.7704629950661191
Apartamento em Nova Russia,"Av. Vicente Machado, 796 - Nova Russia",208860,62,2,1,1,Nova Russia,-25.079586687603623,-50.18082561358455,303.7267361731055,1,845.062325835471,0,706.0810987060622,0,1440.0062532249601,0,2.976922904534197,1.24056996449268,1.0581312709888864
Apartamento em Jardim Sabara,"Rua Paula Xavier, 1104 - Jardim Sabara",171118,69,2,1,1,Jardim Sabara,-25.042110474611587,-50.17617413232404,788.7142744818167,0,2248.7453592910197,0,1630.515029363116,0,2437.4955575371578,0,1.1252210397802722,0.577862649576659,0.4257592233420548
Apartamento em Jardim America,"Av. Carlos Cavalcanti, 1890 - Jardim America",231178,64,3,1,1,Jardim America,-25.11403994147517,-50.13692105236491,579.6539314856915,0,1769.1616068767466,0,475.6436524678182,1,2975.2821971759695,0,1.4713370344434662,2.23718583660732,0.5349992190728431
Apartamento em Ronda,"Av. Vicente Machado, 1238 - Ronda",90298,36,1,1,0,Ronda,-25.10068653251552,-50.18340694124996,216.1302977761049,1,1778.6868293945538,0,1498.725147968192,0,2266.333201299489,0,3.663252643086544,0.6254983861803216,0.5322866932123386
Apartamento em Uvaranas,"Rua Comendador Miró, 139 - Uvaranas",80747,49,1,1,0,Uvaranas,-25.08307380494388,-50.12693693926127,549.4101419905727,0,1960.9087066842558,0,355.8374228588481,1,2767.7252752818827,0,1.5398589201807025,2.693764596439582,0.48522285182096925
Apartamento em Uvaranas,"Av. Carlos Cavalcanti, 2273 - Uvaranas",102631,51,2,1,1,Uvaranas,-25.085401494747547,-50.12747543948625,333.86250308721907,1,1701.7254731547323,0,593.3663266243493,0,2683.0127363068727,0,2.804877681026449,1.4422390612311609,0.5550235121275437
Apartamento em Santa Paula,"Rua Balduino Taques, 2888 - Santa Paula",162900,64,3,1,1,Santa Paula,-25.131061796295207,-50.17839739725083,427.6698308480872,2,2514.701631996619,0,1004.6333697276352,0,4584.857073033133,0,2.8951244538516994,0.9052777395694336,0.3824528151750865
