titulo,endereco,preco,area,quartos,banheiros,vagas,bairro,latitude,longitude,dist_escola,qtd_escola_500m,dist_hospital,qtd_hospital_500m,dist_parque,qtd_parque_500m,dist_farmacia,qtd_farmacia_500m,score_educacao,score_lazer,score_saude,preco_m2,log_preco,log_area,bairro_Centro,bairro_Chapada,bairro_Contorno,bairro_Estrela,bairro_Jardim America,bairro_Jardim Carvalho,bairro_Jardim Sabara,bairro_Neves,bairro_Nova Russia,bairro_Oficinas,bairro_Olarias,bairro_Orfãs,bairro_Ronda,bairro_Santa Paula,bairro_Santo Antonio,bairro_Uvaranas,bairro_Vila Estrela
Apartamento em Ronda,"Rua Comendador Miró, 1369 - Ronda",130572,47,1,1,0,Ronda,-25.1018539242146,-50.18064328766913,265.8145624950575,2,1579.999467106729,0,1195.4564524275452,0,2107.573427137848,0,3.733625455420493,0.7719286882442927,0.595238284046712,2778.127659574468,11.779687736319495,3.8712010109078907,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Neves,"Av. Vicente Machado, 2542 - Neves",107768,55,2,1,1,Neves,-25.054222688664417,-50.140437700379096,345.509943612207,2,488.79847821912927,1,814.839185630568,0,1603.5575750248604,0,3.2446188111806715,1.093088288856728,2.1983739547435386,1959.418181818182,11.587745326527692,4.02535169073515,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Sabara,"Rua do Rosario, 2669 - Jardim Sabara",63577,39,1,1,0,Jardim Sabara,-25.037816011342706,-50.17334071591127,883.5706026606375,0,2527.6424117973256,0,2062.4981902040004,0,2538.7980351071587,0,1.0167038312195582,0.4624281326707906,0.3805692873239906,1630.179487179487,11.060022777537188,3.6888794541139363,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Centro,"Rua Paula Xavier, 1835 - Centro",337067,56,3,1,1,Centro,-25.09395113068213,-50.16821164077834,219.75313455047623,1,605.6370375631424,0,296.8652769929112,1,582.6058686009297,0,3.627412656660415,3.019746770433287,1.4171591721622423,6019.053571428572,12.728039969394999,4.04305126783455,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Ronda,"Rua do Rosario, 2554 - Ronda",188049,62,2,1,1,Ronda,-25.09734924799339,-50.18227764332721,458.2271914132905,1,1393.7393656039187,0,1471.8656820024166,0,1997.4022905044085,0,2.291385327304197,0.6361866738677628,0.6694608330119894,3033.048387096774,12.144463163898482,4.143134726391533,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Ronda,"Rua Comendador Miró, 1324 - Ronda",49251,44,1,1,0,Ronda,-25.09808046609908,-50.184513402147765,494.9320273496646,1,1572.6133999895535,0,1589.5148795875882,0,2236.4599199564755,0,2.180864290421301,0.591885879243692,0.5978667873916624,1119.340909090909,10.804705254912761,3.8066624897703196,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Jardim America,"Rua Balduino Taques, 1590 - Jardim America",138211,40,1,1,0,Jardim America,-25.10542639596304,-50.13813328763026,797.1642609119922,0,1207.2602194887593,0,1380.0833131555073,0,2224.308992152808,0,1.1146230891804276,0.6756376422270585,0.7649586402859241,3455.275,11.836544017226315,3.713572066704308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Boa Vista,"Rua Paula Xavier, 111 - Boa Vista",131965,62,2,1,1,Boa Vista,-25.064860445407053,-50.16111709056499,566.9142972773282,0,724.1991861975328,0,638.4634026933561,0,1229.9173303038945,0,1.4994430380072692,1.354163248107836,1.213298941259005,2128.467741935484,11.7902995926326,4.143134726391533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Sabara,"Rua Paula Xavier, 2116 - Jardim Sabara",156335,50,2,1,1,Jardim Sabara,-25.046875448699545,-50.17632560861855,531.2639389716595,0,1850.768053105711,0,1129.184129926105,0,2191.419144076467,0,1.5841234359577363,0.8135477636374276,0.5126186059936519,3126.7,11.959762816184124,3.9318256327243257,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Sabara,"Rua Balduino Taques, 1224 - Jardim Sabara",167825,83,2,2,1,Jardim Sabara,-25.0402376486031,-50.17205479623082,586.4713225811618,0,2229.0922018089823,0,1790.4612695845165,0,2254.218697510308,0,1.4567250912098657,0.5289714294013433,0.4293518303926784,2021.987951807229,12.030683007377014,4.430816798843313,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Orfãs,"Rua Balduino Taques, 403 - Orfãs",466262,89,2,2,1,Orfãs,-25.069144922670137,-50.16973008484445,344.7499554370916,1,1328.9872259464432,0,368.2187040069031,1,1172.135720357114,0,2.748454413035791,2.635754064163265,0.6997963185693857,5238.898876404494,13.052505131589,4.499809670330265,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Estrela,"Rua do Rosario, 2194 - Estrela",186436,52,2,1,1,Estrela,-25.106190556930635,-50.1585668105052,561.9258373252294,0,519.3635773474333,0,151.02381170423934,2,1434.7828891643553,0,1.5107432639899534,4.983685823312323,1.6145605530805178,3585.3076923076924,12.135848659389612,3.970291913552122,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Centro,"Av. Vicente Machado, 2755 - Centro",412976,110,3,2,2,Centro,-25.08737532370774,-50.16261792517601,441.5674469889237,1,215.9445378934932,1,250.13517823488385,1,344.0192118779919,2,2.3464920769516864,3.356039787379383,3.665112480397133,3754.327272727273,12.931147180319781,4.709530201312334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Orfãs,"Av. Carlos Cavalcanti, 435 - Orfãs",395758,101,3,2,2,Orfãs,-25.070766905890483,-50.169092773899386,471.6007507442165,1,1463.052637938463,0,472.645890281611,1,981.1581922754476,0,2.249472859680491,2.2462798860011524,0.6397737195331548,3918.3960396039606,12.888560719114489,4.624972813284271,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Orfãs,"Rua Comendador Miró, 1792 - Orfãs",174318,42,1,1,0,Orfãs,-25.067347881595893,-50.16869669450741,462.734963442428,1,1103.7544216073911,0,508.56098615241183,0,1344.6178733813804,0,2.277035487332586,1.643220684129682,0.8307342278873503,4150.428571428572,12.068642233025637,3.7612001156935624,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Uvaranas,"Av. Vicente Machado, 107 - Uvaranas",133662,40,1,1,0,Uvaranas,-25.08399609610186,-50.13270609880005,142.65901570813404,3,1935.0207878056456,0,619.9774370313509,0,2411.803305969075,0,5.621009050835277,1.38893241449795,0.4913954717279796,3341.55,11.803076985822901,3.713572066704308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Santo Antonio,"Rua Balduino Taques, 368 - Santo Antonio",127183,58,2,1,1,Santo Antonio,-25.065307855050325,-50.12007423069712,218.0620304091336,2,1909.8380801478177,0,540.1571885950437,0,3840.2808092216433,0,4.144040798311158,1.562116333012998,0.497552519219087,2192.810344827586,11.753390135812895,4.07753744390572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Uvaranas,"Rua Paula Xavier, 2295 - Uvaranas",565321,138,4,3,2,Uvaranas,-25.086269950441032,-50.12912548755341,369.0436319112369,1,1615.1760610285214,0,689.5125070242281,0,2789.556038553003,0,2.63199781846573,1.2666043806818537,0.5830305253912771,4096.528985507246,13.245150759295118,4.9344739331306915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Uvaranas,"Av. Vicente Machado, 1069 - Uvaranas",152254,51,2,1,1,Uvaranas,-25.085324925630164,-50.13202151516067,305.3118440953765,3,1774.0582299870364,0,656.9411054665202,0,2522.5553426204388,0,3.9672360666684185,1.3211067450005598,0.5336013491997618,2985.372549019608,11.933312025755395,3.9512437185814275,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Vila Estrela,"Rua Comendador Miró, 1666 - Vila Estrela",742625,128,3,3,2,Vila Estrela,-25.11683743722424,-50.14837892133173,340.34558720987883,1,1201.5228343568535,0,302.8591805750852,2,2700.79895829474,0,2.7709436157546348,3.482256947880624,0.7683307381188968,5801.7578125,13.517947832231787,4.859812404361672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Vila Estrela,"Rua Comendador Miró, 494 - Vila Estrela",831495,184,6,3,2,Vila Estrela,-25.110789371094047,-50.14881632970139,340.61610191121974,1,1449.025698191704,0,630.4017685168284,0,2048.019961157967,0,2.7695493779332905,1.3691094998724118,0.6455670820486556,4518.994565217391,13.630981767020266,5.220355825078325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Olarias,"Rua Comendador Miró, 2542 - Olarias",169095,63,3,1,1,Olarias,-25.100104740416448,-50.14363039607976,346.8468138091007,1,1550.2680600521965,0,1012.8533589434394,0,1434.7479288372745,0,2.7379033912664625,0.8985909886181372,0.605962161061501,2684.0476190476193,12.038221879964672,4.1588830833596715,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Apartamento em Uvaranas,"Rua do Rosario, 196 - Uvaranas",184997,61,2,1,1,Uvaranas,-25.08483240876399,-50.12594518977839,366.87601349810905,1,1770.501493761226,0,574.9735705808953,0,2579.5197492581688,0,2.64189628742632,1.481539490708326,0.5346159857852818,3032.7377049180327,12.128100293191213,4.127134385045092,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Uvaranas,"Rua do Rosario, 444 - Uvaranas",142701,45,1,1,0,Uvaranas,-25.084129174878576,-50.131420223819255,231.18628322881125,3,1888.458417333405,0,546.6448508368876,0,2540.321291869084,0,4.519448723089525,1.5464439231299842,0.5029021433302268,3171.133333333333,11.868513818783672,3.828641396489095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Contorno,"Rua Paula Xavier, 2494 - Contorno",80080,39,1,1,0,Contorno,-25.120972895830423,-50.1972844499846,897.278933646188,0,2125.140458808108,0,1199.32307191285,0,4777.089351724377,0,1.0027284907582108,0.7696315270749485,0.4494098321036543,2053.3333333333335,11.290793901423621,3.6888794541139363,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Uvaranas,"Av. Carlos Cavalcanti, 1572 - Uvaranas",193908,68,2,1,1,Uvaranas,-25.0900864144888,-50.13234865306011,251.36201414852377,3,1284.0707401004274,0,486.6150561131205,1,2400.408815714691,0,4.346067473808627,2.2046954209221044,0.722506423282556,2851.5882352941176,12.175144255831754,4.23410650459726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Jardim America,"Rua Balduino Taques, 1951 - Jardim America",257959,90,3,2,1,Jardim America,-25.1121391375041,-50.13323624585534,184.8124074090634,1,1403.3441425599694,0,867.9363378212272,0,3080.0791205524984,0,4.011082993528945,1.033125796528051,0.6651836872807779,2866.211111111111,12.460559813124314,4.51085950651685,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Estrela,"Av. Vicente Machado, 1611 - Estrela",283046,81,2,2,1,Estrela,-25.107367968944565,-50.151712834821474,234.54411834473512,1,975.3932858555746,0,369.9765367089964,1,1596.2189720766537,0,3.489142373651112,2.627765796570367,0.929892359523528,3494.395061728395,12.55336824057451,4.406719247264253,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Olarias,"Rua Comendador Miró, 600 - Olarias",78078,48,1,1,0,Olarias,-25.096309314052515,-50.13733018187099,264.3776400206283,2,1118.7238609948274,0,656.6857328847645,0,1893.789138953932,0,3.744405501784872,1.3215526030702758,0.8205304187477825,1626.625,11.26547641362791,3.8918202981106265,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Apartamento em Contorno,"Rua Comendador Miró, 2663 - Contorno",213950,70,2,2,1,Contorno,-25.121856826146125,-50.20124316159421,598.3504447076056,0,2181.7209395374875,0,1014.1715816623242,0,5131.210491907232,0,1.4319458197219206,0.8975278282614405,0.4382656891436967,3056.4285714285716,12.27350229582329,4.2626798770413155,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Chapada,"Rua Balduino Taques, 2277 - Chapada",120035,53,2,1,1,Chapada,-25.042441083069043,-50.16553105566188,415.89392353199605,1,1818.2104490009672,0,1363.7018998429498,0,1645.2991077475654,0,2.438382978333296,0.6831992225379339,0.5213192329969921,2264.811320754717,11.695546976773182,3.9889840465642745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Olarias,"Rua Balduino Taques, 30 - Olarias",62999,49,2,1,0,Olarias,-25.09531452230457,-50.13811585377642,333.6598922284159,2,1239.921257637711,0,529.857195254085,0,1800.1922682616944,0,3.3059545462260163,1.5876614691947737,0.7463125122464329,1285.6938775510205,11.05089000537367,3.912023005428146,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Apartamento em Jardim America,"Rua Balduino Taques, 1258 - Jardim America",205587,64,2,1,1,Jardim America,-25.113441616509714,-50.13155774911514,336.48315125430094,1,1475.0293103275053,0,906.819553950874,0,3302.560566318359,0,2.791039177861385,0.993226637361071,0.6349088194378198,3212.296875,12.233629445101045,4.174387269895637,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Orfãs,"Rua Comendador Miró, 1418 - Orfãs",268044,67,2,1,1,Orfãs,-25.072330022927183,-50.16790148505205,433.4972888665755,1,1585.603040516594,0,661.9585273361054,0,785.0483645827917,0,2.3744237709708287,1.3124073871790831,0.5932594899054796,4000.6567164179105,12.498910155845374,4.219507705176107,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Orfãs,"Rua Comendador Miró, 2109 - Orfãs",189381,54,2,1,1,Orfãs,-25.075479077680903,-50.1720583040773,430.248623866578,2,1249.468734942708,0,727.5334404817102,0,698.925737890037,0,2.8859077704115297,1.2084103808758428,0.741032358961955,3507.0555555555557,12.151521418259,4.007333185232471,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Jardim Carvalho,"Av. Vicente Machado, 2536 - Jardim Carvalho",641113,106,4,2,2,Jardim Carvalho,-25.076389903478454,-50.152404818756885,347.630783112608,2,1702.2073446919296,0,113.38887707009394,3,369.5449185289818,1,3.233983983510883,6.186279874238807,0.5548751107608767,6048.235849056604,13.370962567203769,4.672828834461906,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Boa Vista,"Av. Vicente Machado, 2758 - Boa Vista",133106,46,2,1,0,Boa Vista,-25.060250527813643,-50.16057224601068,272.6728311268401,1,331.59767184075696,1,534.2179954750675,0,751.6414180425633,0,3.183318762401672,1.576744915998386,2.816972646620211,2893.608695652174,11.798908595036353,3.8501476017100584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Oficinas,"Rua do Rosario, 1899 - Oficinas",123892,92,3,2,1,Oficinas,-25.112081871354675,-50.14308132055285,541.0484439412148,0,1931.3690297988328,0,748.1833121277872,0,2433.570196251619,0,1.559944508798623,1.1789904207044104,0.4922788451190625,1346.6521739130435,11.727173568846068,4.532599493153256,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
